user_id,exp_group,ctr
19592,2,0.16
19514,2,0.16
14347,3,0.22
21112,3,0.22
1602,2,0.16
10143,2,0.24
118142,2,0.19
1080,2,0.19
118532,2,0.37
126571,2,0.37
20948,3,0.13
126909,2,0.27
6142,3,0.16
5964,3,0.17
130249,3,0.16
17348,2,0.24
25259,2,0.22
122734,3,0.18
25013,2,0.19
122378,3,0.18
16488,2,0.23
116590,3,0.27
24839,2,0.31
11581,3,0.36
22746,2,0.24
11499,3,0.17
11811,3,0.21
4094,3,0.19
115988,3,0.22
18900,3,0.44
120530,2,0.17
120416,2,0.21
19374,3,0.2
128163,2,0.25
125665,3,0.17
124969,3,0.29
114117,2,0.21
22308,2,0.38
125439,3,0.23
116880,3,0.26
22258,2,0.17
130031,2,0.14
4366,2,0.12
12385,2,0.22
25833,3,0.29
12727,2,0.42
129593,2,0.18
109853,3,0.22
26259,3,0.1
18254,3,0.29
26145,3,0.16
109999,3,0.19
13183,2,0.35
129429,2,0.18
109771,3,0.19
18072,3,0.18
129319,2,0.15
5062,2,0.13
8629,2,0.14
117588,2,0.17
114647,3,0.0
21586,3,0.26
117378,2,0.16
117038,2,0.2
22526,3,0.23
22348,3,0.25
121662,3,0.17
4272,3,0.36
121740,3,0.14
129763,3,0.19
110525,2,0.28
4454,3,0.06
4564,3,0.4
129533,3,0.18
26363,2,0.27
18214,2,0.2
121334,3,0.19
124863,2,0.23
111187,3,0.22
22998,3,0.16
124635,2,0.23
23468,3,0.24
23326,3,0.23
115736,2,0.14
7476,3,0.17
120328,3,0.3
16375,3,0.24
120086,3,0.23
128203,3,0.09
7722,3,0.14
19316,2,0.26
19106,2,0.41
110630,3,0.22
115735,2,0.22
12022,2,0.2
3993,2,0.14
116161,2,0.27
11610,2,0.21
23001,3,0.24
111416,3,0.11
128274,3,0.28
128118,3,0.21
19401,2,0.2
120089,3,0.31
120675,3,0.5
128524,3,0.12
541,2,0.08
117025,2,0.16
21597,3,0.17
114538,3,0.17
129174,3,0.28
129344,3,0.31
17997,2,0.22
120989,3,0.16
12924,3,0.17
121429,3,0.19
4571,3,0.2
4457,3,0.24
110336,2,0.18
125424,3,0.33
629,3,0.17
114122,2,0.22
22425,2,0.42
9128,3,0.14
8544,3,0.24
125678,3,0.25
114434,2,0.13
114278,2,0.14
117477,3,0.12
106427,2,0.37
129278,2,0.19
18419,3,0.21
121835,2,0.24
110440,3,0.15
4353,2,0.21
111000,2,0.24
12282,3,0.19
23499,2,0.18
110670,2,0.05
124176,3,0.27
11350,3,0.19
116407,3,0.2
124430,3,0.2
7757,2,0.23
119829,2,0.31
119975,2,0.28
18623,3,0.22
107322,3,0.17
21363,2,0.38
20703,2,0.22
1253,3,0.16
17323,3,0.23
122235,2,0.14
130068,2,0.18
130214,2,0.24
109048,3,0.24
17177,3,0.12
14078,2,0.13
130416,2,0.33
17103,3,0.12
16739,3,0.2
114837,3,0.21
123208,3,0.15
123776,3,0.2
10254,3,0.22
23693,2,0.2
7025,2,0.26
7107,2,0.17
127266,2,0.18
15304,2,0.16
107946,3,0.22
119195,2,0.19
15226,2,0.13
6677,2,0.32
14592,2,0.21
127978,2,0.21
108038,3,0.25
114987,2,0.16
24571,3,0.12
131945,3,0.3
112040,3,0.17
123282,2,0.16
111742,3,0.26
10342,2,0.15
115335,2,0.21
123454,2,0.2
23859,3,0.2
15264,3,0.2
6863,3,0.31
6781,3,0.28
107686,2,0.3
14348,3,0.32
119391,3,0.3
19947,2,0.38
108298,2,0.13
119611,3,0.21
119689,3,0.12
6151,3,0.22
1825,2,0.22
126322,2,0.28
1605,2,0.25
113458,3,0.17
20947,3,0.17
126686,2,0.39
20663,3,0.18
16917,2,0.16
130328,3,0.21
108834,2,0.2
17347,2,0.23
14322,3,0.17
14144,3,0.1
25118,2,0.44
16825,2,0.2
122843,3,0.49
25010,2,0.18
20490,3,0.15
126901,2,0.22
20846,3,0.26
113551,3,0.22
20956,3,0.33
9709,2,0.28
21186,3,0.28
117778,2,0.31
25021,2,0.32
109541,2,0.28
16644,2,0.19
17278,2,0.14
130241,3,0.26
108845,2,0.18
130327,3,0.19
16922,2,0.41
123523,2,0.12
131356,3,0.17
2256,2,0.21
112495,3,0.29
131502,3,0.19
115258,2,0.19
3022,2,0.19
131760,3,0.09
115094,2,0.12
132052,3,0.19
2730,2,0.18
131942,3,0.38
127721,3,0.26
19940,2,0.36
19584,2,0.2
108129,2,0.32
15051,3,0.18
107547,2,0.13
118936,3,0.23
127479,3,0.18
127123,3,0.22
15133,3,0.41
15279,3,0.24
115424,3,0.23
10241,3,0.25
132028,2,0.19
115020,3,0.44
11181,3,0.23
24312,2,0.24
131800,2,0.19
127831,2,0.21
6404,2,0.18
119434,2,0.11
119790,2,0.21
127539,2,0.19
127227,2,0.19
6682,2,0.14
107713,3,0.25
119024,2,0.26
118742,3,0.14
1112,3,0.18
126649,3,0.3
1422,3,0.21
126941,3,0.29
126229,3,0.15
21372,2,0.19
126065,3,0.2
130771,2,0.5
16392,3,0.24
130509,2,0.16
25373,3,0.12
109047,3,0.2
120965,3,0.18
12900,3,0.26
18151,2,0.17
13014,3,0.27
120887,3,0.07
5049,3,0.46
12744,3,0.32
4117,3,0.16
25636,2,0.24
17455,2,0.2
12318,3,0.19
121421,3,0.25
110204,2,0.21
113886,3,0.2
8892,2,0.43
114546,3,0.24
8464,2,0.14
21573,3,0.0
125946,2,0.17
133335,3,0.21
106361,3,0.14
106800,2,0.21
16352,3,0.19
128110,3,0.18
16210,3,0.19
128440,3,0.3
120023,3,0.23
7459,3,0.11
15436,3,0.38
128880,3,0.19
23483,3,0.21
111080,3,0.37
132685,3,0.23
116423,2,0.08
11302,2,0.16
22551,3,0.16
111172,3,0.26
116497,2,0.17
7985,2,0.2
19211,3,0.18
106986,3,0.62
107298,3,0.36
7215,2,0.15
15396,2,0.18
124346,3,0.17
132759,2,0.27
11828,3,0.3
124126,3,0.34
116601,3,0.22
3319,3,0.2
124580,3,0.27
11342,3,0.23
3475,3,0.31
121147,2,0.16
129108,2,0.18
18411,3,0.25
129410,2,0.21
26450,3,0.18
109678,3,0.37
18063,3,0.23
26592,3,0.29
130040,2,0.23
110100,3,0.09
4303,2,0.19
129582,2,0.28
121843,2,0.23
117073,3,0.15
114016,2,0.13
117219,3,0.23
125416,3,0.15
8806,3,0.2
125842,3,0.29
117501,3,0.2
449,3,0.29
8366,3,0.38
21833,2,0.2
110541,3,0.25
4210,2,0.21
12719,2,0.29
17822,3,0.22
110463,3,0.2
121496,2,0.2
130039,2,0.14
110007,3,0.19
129115,2,0.21
21830,2,0.22
21648,2,0.17
125269,3,0.26
113849,2,0.2
22104,2,0.23
114031,2,0.14
15513,2,0.24
128933,2,0.17
15403,2,0.16
107423,3,0.26
120604,2,0.27
128627,2,0.17
128187,2,0.15
128009,2,0.13
16263,2,0.17
19154,3,0.19
128479,2,0.16
116242,3,0.26
3146,3,0.34
124587,3,0.39
116676,3,0.17
124441,3,0.2
124113,3,0.2
3632,3,0.25
124167,3,0.35
107041,2,0.5
18546,2,0.15
120482,3,0.19
8164,3,0.22
119914,3,0.07
19308,2,0.22
120252,3,0.24
16367,3,0.18
111517,3,0.3
124529,2,0.23
124693,2,0.3
124271,2,0.17
124381,2,0.43
23138,3,0.23
111079,3,0.27
116182,2,0.25
23476,3,0.24
4478,3,0.21
25935,2,0.33
110273,2,0.2
12661,3,0.5
18238,2,0.22
18316,2,0.23
18152,2,0.2
129509,3,0.2
133226,3,0.19
117758,2,0.23
8479,2,0.12
988,2,0.17
119368,3,0.18
127555,3,0.14
119596,3,0.21
14719,3,0.24
20358,2,0.14
107697,2,0.28
115344,2,0.24
23794,3,0.22
23958,3,0.21
10517,2,0.0
23844,3,0.22
11229,2,0.25
115004,2,0.2
2560,2,0.21
10937,2,0.34
131610,3,0.14
122750,3,0.18
109209,2,0.18
24997,2,0.24
17072,2,0.24
108935,2,0.14
113445,3,0.12
113559,3,0.12
1356,2,0.14
118466,2,0.18
126423,2,0.18
118126,2,0.24
126131,2,0.19
1618,2,0.23
130845,2,0.16
5628,2,0.15
13637,2,0.21
122788,2,0.16
108893,3,0.16
109039,3,0.22
25185,3,0.38
13915,2,0.13
14057,2,0.21
118442,3,0.35
20680,2,0.39
126625,3,0.21
21462,2,0.39
10215,3,0.35
9777,3,0.39
126399,3,0.23
119620,2,0.23
6346,2,0.35
14451,2,0.19
108049,3,0.12
127367,2,0.15
15327,2,0.26
15213,2,0.0
115502,3,0.11
123635,3,0.19
131436,2,0.12
23884,2,0.29
23592,2,0.22
115448,3,0.19
115274,3,0.17
24288,2,0.23
123231,3,0.2
131862,2,0.28
24452,2,0.26
24374,2,0.22
2664,3,0.27
115174,3,0.21
6669,2,0.24
127368,2,0.35
14854,2,0.28
14460,2,0.2
108204,3,0.17
19753,3,0.18
127524,2,0.2
11016,3,0.22
115177,3,0.24
24377,2,0.21
114751,3,0.12
114829,3,0.12
123690,3,0.15
2223,3,0.33
123470,3,0.14
121863,2,0.27
122037,2,0.16
130522,2,0.26
108676,3,0.24
122321,2,0.17
108882,3,0.21
13642,2,0.16
109466,3,0.23
24742,3,0.24
122649,2,0.14
13816,2,0.16
5619,2,0.39
117869,3,0.18
9868,3,0.17
2019,3,0.14
126638,3,0.24
20753,2,0.17
126492,3,0.19
9462,3,0.25
113190,2,0.09
20597,2,0.21
122297,3,0.36
17087,2,0.18
130304,3,0.23
121967,3,0.24
130482,3,0.18
130938,3,0.23
131016,3,0.22
13382,3,0.29
122819,3,0.23
109554,2,0.14
16659,2,0.22
24782,2,0.37
130590,3,0.32
1629,2,0.36
10112,2,0.12
1775,2,0.14
112976,3,0.27
21205,3,0.21
126314,2,0.17
9260,2,0.19
126882,2,0.14
127456,3,0.15
6871,3,0.0
14704,3,0.11
14786,3,0.12
6317,3,0.14
108306,2,0.22
127784,3,0.24
114775,2,0.19
131751,3,0.06
115073,2,0.23
132035,3,0.17
2575,2,0.19
24401,3,0.14
23851,3,0.39
23961,3,0.37
115245,2,0.19
23631,3,0.14
12570,2,0.35
4369,2,0.3
110254,3,0.25
17487,3,0.21
26002,3,0.08
12804,2,0.33
129336,2,0.13
109826,3,0.38
13266,2,0.07
4623,2,0.27
110000,3,0.18
8642,3,0.19
8212,3,0.31
114294,2,0.17
8924,3,0.18
727,3,0.29
124982,3,0.17
128930,2,0.0
18607,3,0.18
120603,2,0.21
128628,2,0.17
22725,2,0.34
111602,2,0.09
18851,2,0.21
128970,3,0.2
128888,3,0.22
107046,2,0.23
8017,3,0.09
106588,2,0.21
7815,3,0.13
11768,2,0.19
116505,2,0.07
132585,3,0.42
3109,2,0.12
22907,3,0.18
111358,3,0.33
11420,2,0.21
116349,2,0.27
124378,2,0.3
23141,3,0.12
115719,2,0.17
123916,2,0.38
3679,2,0.16
4473,3,0.25
17557,2,0.28
12452,3,0.16
121633,3,0.24
18315,2,0.23
4821,3,0.25
109756,2,0.21
129506,3,0.16
120895,3,0.16
114348,3,0.12
106435,3,0.24
117295,2,0.18
8618,2,0.24
117579,2,0.29
21801,3,0.18
8472,2,0.15
22497,3,0.18
113878,3,0.28
116821,2,0.15
125242,2,0.14
13009,3,0.21
13237,3,0.11
4826,3,0.28
18308,2,0.19
121172,3,0.22
110509,2,0.12
110367,2,0.24
129829,3,0.27
26101,2,0.22
8891,2,0.17
114109,3,0.21
514,2,0.15
113935,3,0.15
117750,2,0.38
8613,2,0.43
117572,2,0.0
133382,3,0.18
117280,2,0.24
21744,3,0.17
430,2,0.43
117394,2,0.23
128219,3,0.12
7738,3,0.21
120490,3,0.12
18718,2,0.22
128531,3,0.25
15773,3,0.17
111087,3,0.16
23484,3,0.35
123907,2,0.17
116076,2,0.07
115720,2,0.18
115898,2,0.21
124701,2,0.23
132144,3,0.33
11297,2,0.17
3224,2,0.33
11767,2,0.27
128357,2,0.15
16189,2,0.08
7904,2,0.22
15687,2,0.28
7678,2,0.17
128799,2,0.18
115808,3,0.1
23042,2,0.19
115922,3,0.18
132494,2,0.32
111147,2,0.31
110099,3,0.21
17472,3,0.23
121488,2,0.23
130047,2,0.31
12565,2,0.22
129577,2,0.32
114133,2,0.12
125067,3,0.28
22406,2,0.22
125277,3,0.19
116786,3,0.22
8801,3,0.08
113841,2,0.16
106404,2,0.24
114461,2,0.2
22012,2,0.27
117548,3,0.16
6666,2,0.22
7132,2,0.3
107619,3,0.23
127815,2,0.16
111981,2,0.23
2770,3,0.14
24382,2,0.19
10403,3,0.25
23876,2,0.15
123643,3,0.25
115604,3,0.15
122034,2,0.16
108675,3,0.18
130415,2,0.21
122212,2,0.14
108885,3,0.14
122654,2,0.23
130755,2,0.19
109469,3,0.11
24951,3,0.34
13467,2,0.29
9785,3,0.21
126391,3,0.19
21000,2,0.16
117866,3,0.22
9867,3,0.14
1664,3,0.22
113477,2,0.18
126633,3,0.09
118288,3,0.06
113185,2,0.18
14317,3,0.25
108943,2,0.27
122302,3,0.26
109091,2,0.26
109557,2,0.3
117936,2,0.19
112769,3,0.05
21088,3,0.16
112691,3,0.39
9259,2,0.41
118474,2,0.27
1170,2,0.21
113567,3,0.19
118842,3,0.34
15067,3,0.28
6864,3,0.25
119588,3,0.26
119702,3,0.29
14711,3,0.22
108145,2,0.22
111713,3,0.18
24548,3,0.21
11221,2,0.15
2326,2,0.2
23624,3,0.21
119595,3,0.31
119267,3,0.28
15280,3,0.22
123722,2,0.2
123548,2,0.11
123438,2,0.21
10656,2,0.06
2567,2,0.32
122964,2,0.35
10942,2,0.18
123184,2,0.15
122745,3,0.22
16809,2,0.13
16511,2,0.17
25276,2,0.22
130156,3,0.15
20849,3,0.23
126670,2,0.19
20931,3,0.21
113222,3,0.2
21103,3,0.22
126416,2,0.14
16549,3,0.18
16407,3,0.34
122329,2,0.38
109032,3,0.29
108890,3,0.15
122219,2,0.22
14062,2,0.17
17005,3,0.22
126832,3,0.22
126914,3,0.21
1315,3,0.14
20761,2,0.24
126484,3,0.16
112724,2,0.17
21173,2,0.28
14608,2,0.21
127646,2,0.12
108402,3,0.22
127532,2,0.21
6427,2,0.29
119445,2,0.23
127360,2,0.26
15320,2,0.18
119097,2,0.13
20457,3,0.16
115611,3,0.3
2069,3,0.15
10696,3,0.12
10412,3,0.34
111622,2,0.1
24295,2,0.13
131783,2,0.22
24149,2,0.1
124755,3,0.23
116714,3,0.15
3286,3,0.36
11943,3,0.17
115956,3,0.35
11797,3,0.2
110789,2,0.18
120548,2,0.26
128907,2,0.14
128751,2,0.17
7878,2,0.22
19352,3,0.2
119966,2,0.27
128497,2,0.33
125655,3,0.08
21978,2,0.14
922,3,0.15
8949,3,0.21
22134,2,0.14
125385,3,0.19
117104,3,0.28
17666,3,0.19
25709,3,0.07
110133,3,0.44
18094,3,0.17
26561,3,0.26
26483,3,0.14
13129,2,0.26
18296,3,0.25
109977,3,0.18
18378,3,0.24
117428,2,0.15
125631,2,0.26
9209,2,0.19
113741,3,0.27
22046,3,0.24
129795,3,0.27
4432,3,0.18
121566,3,0.16
129749,3,0.25
12777,3,0.17
120854,3,0.13
129483,3,0.14
3084,2,0.18
110623,3,0.4
115758,2,0.18
11983,2,0.24
115868,2,0.14
120808,3,0.14
26711,2,0.4
120666,3,0.22
15803,3,0.22
119876,3,0.16
8056,3,0.15
18982,2,0.27
19266,2,0.16
128253,3,0.13
16243,3,0.21
3787,2,0.23
116215,2,0.23
111046,3,0.18
132707,3,0.13
4015,2,0.22
23281,3,0.2
3541,2,0.17
23023,3,0.26
124642,2,0.2
120111,3,0.29
128064,3,0.17
106696,2,0.18
15896,3,0.3
129004,3,0.2
128570,3,0.12
15796,3,0.21
22033,3,0.27
116851,2,0.15
125048,2,0.1
113958,3,0.25
22471,3,0.0
21949,3,0.23
227,2,0.21
117727,2,0.31
8510,2,0.19
114670,3,0.16
8424,2,0.54
121003,3,0.21
18043,2,0.17
18121,2,0.2
18349,2,0.2
110390,2,0.3
121781,3,0.25
121553,3,0.17
114172,2,0.24
116905,3,0.62
8954,3,0.17
106381,2,0.21
106303,2,0.22
4763,2,0.2
109860,3,0.12
18373,3,0.23
109974,3,0.16
129224,2,0.15
4407,2,0.23
26036,3,0.19
17855,3,0.23
110572,3,0.19
17677,3,0.16
4039,3,0.21
115785,3,0.2
23193,2,0.27
110712,2,0.23
133085,2,0.22
116567,3,0.28
22837,2,0.24
11524,3,0.22
116709,3,0.26
116275,3,0.2
15984,2,0.22
128510,2,0.19
106514,3,0.19
7803,2,0.13
106948,3,0.39
7525,2,0.24
18569,3,0.25
120409,2,0.22
128822,2,0.17
112918,2,0.2
21495,2,0.18
113630,2,0.11
20799,2,0.28
113516,2,0.21
118329,3,0.48
113160,2,0.4
20571,2,0.25
9322,3,0.43
108568,3,0.24
130374,2,0.17
122011,2,0.27
130548,2,0.37
109006,3,0.29
130192,2,0.18
122367,2,0.39
14252,2,0.21
122189,2,0.2
16725,3,0.2
24926,3,0.25
123048,3,0.21
131895,2,0.21
114705,3,0.19
2861,3,0.17
10378,3,0.21
108080,3,0.4
14560,2,0.26
14418,2,0.14
127498,2,0.21
108372,3,0.19
3063,2,0.17
24447,3,0.45
123578,2,0.16
115559,2,0.21
112470,3,0.36
7069,3,0.17
127146,3,0.17
19823,2,0.27
6485,3,0.15
126098,2,0.23
1729,2,0.5
126454,2,0.3
112808,3,0.28
21065,3,0.29
126696,2,0.19
113590,3,0.13
118581,2,0.18
130296,3,0.3
25242,2,0.3
121921,3,0.22
130350,3,0.28
108738,2,0.12
24658,2,0.16
1204,2,0.18
113593,3,0.29
118508,2,0.38
20622,3,0.2
118366,2,0.23
112807,3,0.14
21062,3,0.23
117910,2,0.27
126283,2,0.19
16768,2,0.2
24815,2,0.18
130701,3,0.22
17054,2,0.24
17402,2,0.29
25237,2,0.57
17224,2,0.16
123857,2,0.25
131324,3,0.18
115560,2,0.41
123573,2,0.36
131480,3,0.28
112619,3,0.21
115104,2,0.33
6490,3,0.33
119398,3,0.23
127711,3,0.31
6206,3,0.21
19808,2,0.24
126999,3,0.28
118958,3,0.16
127425,3,0.24
2190,3,0.33
123659,3,0.09
115300,3,0.26
123331,3,0.1
131822,2,0.14
123249,3,0.19
11007,3,0.24
24344,2,0.25
131978,2,0.19
14731,2,0.28
19720,3,0.31
127955,2,0.17
19678,3,0.27
127401,2,0.07
14887,2,0.29
127259,2,0.13
15171,2,0.18
113333,2,0.17
20564,2,0.31
20710,2,0.15
9431,3,0.23
126525,3,0.42
20866,2,0.15
113507,2,0.26
21496,2,0.21
1556,3,0.16
10107,3,0.45
126243,3,0.18
112765,2,0.31
130867,2,0.17
109321,3,0.25
109499,3,0.21
25341,3,0.21
13941,2,0.21
130377,2,0.37
3710,2,0.38
111041,3,0.26
116034,2,0.22
4008,2,0.37
23108,3,0.48
115860,2,0.38
111547,3,0.31
16329,3,0.23
18662,2,0.19
15461,3,0.27
107189,2,0.23
7278,3,0.38
120800,3,0.24
128655,3,0.24
15617,3,0.28
18818,2,0.28
116852,2,0.28
22464,3,0.15
117720,2,0.22
228,2,0.25
21726,3,0.26
129393,3,0.16
120862,3,0.23
18200,2,0.31
121210,3,0.16
129045,3,0.23
17872,2,0.19
121558,3,0.19
129977,3,0.22
117194,3,0.2
8327,3,0.16
114263,2,0.22
21508,2,0.21
8245,3,0.1
8529,3,0.3
114561,2,0.38
129149,2,0.17
18370,3,0.16
109639,3,0.21
129305,2,0.39
4938,2,0.25
109813,3,0.16
121356,2,0.14
129891,2,0.11
110141,3,0.24
17518,3,0.13
121534,2,0.17
110571,3,0.21
17848,3,0.24
23084,2,0.11
124307,3,0.13
124151,3,0.42
12153,3,0.4
133082,2,0.21
23546,2,0.29
3748,3,0.23
123973,3,0.23
11523,3,0.21
124557,3,0.15
22756,2,0.13
3514,3,0.15
106663,3,0.22
15991,2,0.21
119958,2,0.27
7804,2,0.23
120128,2,0.22
16289,2,0.28
26679,3,0.03
128899,2,0.13
110704,2,0.21
18483,3,0.16
128908,2,0.42
128602,2,0.23
128744,2,0.22
120711,2,0.27
107446,3,0.14
7873,2,0.19
128146,2,0.32
117517,3,0.17
125538,3,0.27
8250,3,0.22
125702,3,0.1
133163,2,0.08
8946,3,0.26
22439,2,0.08
587,3,0.32
25816,3,0.22
130014,2,0.18
110130,3,0.17
12842,2,0.55
18381,3,0.21
129138,2,0.2
121263,2,0.12
18303,3,0.26
129216,2,0.19
117249,2,0.23
125450,2,0.34
657,2,0.06
117165,2,0.43
22397,3,0.13
114076,3,0.19
113912,3,0.28
22187,3,0.19
17595,2,0.21
121451,3,0.31
129796,3,0.18
110398,2,0.21
17887,2,0.3
25602,2,0.23
110476,2,0.27
129746,3,0.22
129050,3,0.27
26232,2,0.19
18035,2,0.22
23015,3,0.21
111540,3,0.17
132113,3,0.21
22659,3,0.19
124732,2,0.22
124404,2,0.19
23115,3,0.24
115753,2,0.23
123938,2,0.22
116045,2,0.33
23453,3,0.35
120815,3,0.37
18751,2,0.16
128996,3,0.25
107016,2,0.29
120049,3,0.16
120103,3,0.13
128250,3,0.16
118589,2,0.11
113420,3,0.18
20617,3,0.15
117795,2,0.18
1823,2,0.32
118087,2,0.24
109524,2,0.2
24972,2,0.25
109232,2,0.24
10474,2,0.4
2131,2,0.09
123570,2,0.35
23999,3,0.35
2893,2,0.19
10786,2,0.17
6639,3,0.23
108258,2,0.23
119507,3,0.28
119735,3,0.17
19815,2,0.29
15148,3,0.17
15262,3,0.29
107562,2,0.13
127348,3,0.17
15098,3,0.15
14920,3,0.15
118953,3,0.19
118811,3,0.26
115637,3,0.16
123610,3,0.16
2185,3,0.29
131397,2,0.38
2541,3,0.24
23553,2,0.33
10288,3,0.16
2399,3,0.16
24351,2,0.29
11054,3,0.5
123040,3,0.25
115069,3,0.1
131981,2,0.25
127956,2,0.15
15172,2,0.21
6809,2,0.12
20423,3,0.18
9424,3,0.23
1293,3,0.11
9478,3,0.18
118613,3,0.12
21325,2,0.14
113068,2,0.1
112926,2,0.2
21503,2,0.2
10190,3,0.24
21147,2,0.27
9752,3,0.25
13498,2,0.2
122601,2,0.16
16441,3,0.09
24918,3,0.34
13676,2,0.11
109326,3,0.17
122181,2,0.22
130090,2,0.24
121889,2,0.35
130556,2,0.14
9751,3,0.31
126361,3,0.16
112757,2,0.26
126251,3,0.16
1994,3,0.19
1236,3,0.32
118618,3,0.17
9481,3,0.13
1456,3,0.16
108717,3,0.22
25379,3,0.28
14031,2,0.33
130199,2,0.11
16864,3,0.14
24719,3,0.18
122754,2,0.23
16722,3,0.12
5480,2,0.17
130875,2,0.31
5594,2,0.07
23566,2,0.31
23740,2,0.24
112523,2,0.11
131576,2,0.28
15353,2,0.16
127393,2,0.21
127963,2,0.18
108165,3,0.28
14567,2,0.22
127501,2,0.22
19890,3,0.33
127679,2,0.23
131726,3,0.19
123079,2,0.4
24440,3,0.24
115552,2,0.21
23984,3,0.33
115666,2,0.21
23764,3,0.18
131142,3,0.12
20086,2,0.2
6952,3,0.21
127433,3,0.19
107557,2,0.26
119234,3,0.15
127149,3,0.27
127589,3,0.16
119736,3,0.23
126101,2,0.18
1808,2,0.17
112815,3,0.26
117804,2,0.3
1386,2,0.34
126859,2,0.3
20962,3,0.12
108741,2,0.22
121926,3,0.11
6088,3,0.11
24881,2,0.24
122510,3,0.32
109417,2,0.2
122858,3,0.25
130693,3,0.22
4501,2,0.44
121371,2,0.2
12588,2,0.28
17693,3,0.21
4337,2,0.17
129552,2,0.14
129294,2,0.27
5103,2,0.21
12928,2,0.17
125726,3,0.21
106397,2,0.12
125398,3,0.08
107438,3,0.5
18767,3,0.25
120735,2,0.24
15742,2,0.19
107292,3,0.11
128916,2,0.19
16082,2,0.2
106672,3,0.28
19253,3,0.18
16310,2,0.39
124570,3,0.13
116551,3,0.27
11458,3,0.29
132307,2,0.27
11960,3,0.18
23177,2,0.12
110696,2,0.19
115947,3,0.17
23391,2,0.19
110860,2,0.14
120353,3,0.38
7599,3,0.14
7289,3,0.38
128664,3,0.12
128554,3,0.2
128226,3,0.15
19293,2,0.06
19439,2,0.13
128308,3,0.23
120041,3,0.19
8039,3,0.2
132461,3,0.17
110948,3,0.24
123962,2,0.17
110374,2,0.2
121623,3,0.22
12320,3,0.19
121019,3,0.2
12890,3,0.31
129026,3,0.14
117711,2,0.3
21791,3,0.19
106311,3,0.28
8266,2,0.31
113746,3,0.22
116835,2,0.24
863,2,0.18
125374,2,0.17
113888,3,0.29
9044,2,0.19
125146,2,0.22
9190,2,0.31
26333,2,0.32
109907,2,0.11
4844,3,0.44
121186,3,0.2
110049,2,0.14
12335,3,0.18
17438,2,0.12
4246,3,0.22
17864,2,0.3
25621,2,0.22
110491,2,0.28
22488,3,0.13
125031,2,0.28
117178,2,0.16
22030,3,0.37
848,2,0.26
298,2,0.13
19424,2,0.21
106931,2,0.2
120194,3,0.17
16227,3,0.13
128237,3,0.17
15787,3,0.14
26695,2,0.31
128833,3,0.29
124241,2,0.32
23024,3,0.3
11713,2,0.21
124669,2,0.15
11635,2,0.25
116292,2,0.19
132102,3,0.24
16313,2,0.16
7894,2,0.11
128133,2,0.57
7936,2,0.19
119950,2,0.24
106687,3,0.3
15381,2,0.14
15527,2,0.03
120390,2,0.15
7546,2,0.07
128809,2,0.35
120610,2,0.17
128589,2,0.17
128767,2,0.15
107425,3,0.26
18752,3,0.28
7198,2,0.1
110695,2,0.28
124217,3,0.17
22606,2,0.24
116268,3,0.18
22936,2,0.19
17932,3,0.17
121052,2,0.4
120942,2,0.24
109663,3,0.27
18110,3,0.21
109883,3,0.16
129125,2,0.22
121272,2,0.32
18280,3,0.13
110401,3,0.24
121794,2,0.26
25881,3,0.22
17526,3,0.3
121364,2,0.26
113717,2,0.25
124943,3,0.24
114585,2,0.22
125639,3,0.31
8237,3,0.38
117452,3,0.19
21532,2,0.33
20148,3,0.28
127655,2,0.14
14591,2,0.2
19662,3,0.24
127939,2,0.25
10991,3,0.5
24328,2,0.14
115160,3,0.17
11147,3,0.16
24000,2,0.21
123817,3,0.19
10279,3,0.22
14259,2,0.2
6072,2,0.19
130539,2,0.16
130851,2,0.19
122778,2,0.25
130805,2,0.17
10201,3,0.22
21132,2,0.16
20726,2,0.34
118310,3,0.37
113317,2,0.28
6096,3,0.18
17038,2,0.2
13837,3,0.26
14185,3,0.24
16674,2,0.17
122866,3,0.37
130717,3,0.24
24831,2,0.36
5546,3,0.26
130891,3,0.14
1644,2,0.2
112993,3,0.21
1758,2,0.18
126015,2,0.44
1046,2,0.21
1188,2,0.33
20986,3,0.22
20638,3,0.16
9245,2,0.23
126867,2,0.19
20234,2,0.32
108011,2,0.21
119258,3,0.1
126983,3,0.17
20188,2,0.14
15085,3,0.32
6960,3,0.26
118974,3,0.23
19622,2,0.14
14373,3,0.12
127695,3,0.23
131904,3,0.33
24246,3,0.23
114790,2,0.29
123323,2,0.13
123557,2,0.13
112635,3,0.1
14844,3,0.24
108446,2,0.26
14670,3,0.22
127908,3,0.26
119499,3,0.22
108282,2,0.38
127340,3,0.36
107570,2,0.16
15238,3,0.26
15156,3,0.19
115575,2,0.19
131381,3,0.22
23829,3,0.59
2123,2,0.2
131299,3,0.14
3047,2,0.18
123088,2,0.26
24431,3,0.16
13742,3,0.77
130706,3,0.3
16685,2,0.12
122165,3,0.17
130138,3,0.29
108982,2,0.21
25582,2,0.11
130366,3,0.23
9376,2,0.26
1195,2,0.24
9590,2,0.2
118679,2,0.17
20807,3,0.2
113574,3,0.24
118111,2,0.36
9946,2,0.24
117819,2,0.12
13684,2,0.2
5893,2,0.21
130390,2,0.35
17215,3,0.24
130176,2,0.19
20893,2,0.37
9644,3,0.24
112848,2,0.19
118149,3,0.15
6445,2,0.36
108178,3,0.19
127870,2,0.19
127514,2,0.29
